"dataset","term","estimate","se"
120,"religiousness.C",-0.0363109251847879,0.218968872402934
120,"religiousness^4",-0.597511250628214,0.197412542599627
120,"rating.L",1.41115221471661,0.301447347741349
120,"rating.Q",0.140354212777414,0.280933916769752
120,"rating.C",-0.230843625116306,0.23394275440046
120,"rating^4",0.310025242414546,0.226520616042072
121,"(Intercept):1",1.30041166294292,0.235391426077957
121,"(Intercept):2",2.15747747997552,0.248826110735442
121,"childrenyes",-0.666809729636972,0.24944400871891
121,"religiousness.L",0.919800786448873,0.284750875705364
121,"religiousness.Q",-0.198492289372267,0.260188625207449
121,"religiousness.C",0.085881348513999,0.218852182493371
121,"religiousness^4",-0.613983847244783,0.194541043730778
121,"rating.L",1.00389250006733,0.291817408897581
121,"rating.Q",0.567442468178488,0.275631986291566
121,"rating.C",-0.431516909722902,0.22961359306701
121,"rating^4",0.350688598360521,0.223586002172371
122,"(Intercept):1",1.04249423585885,0.235098850052889
122,"(Intercept):2",1.90110387027796,0.247010770469609
122,"childrenyes",-0.465910736010454,0.245739237767023
122,"religiousness.L",0.898145857766334,0.281125129015735
122,"religiousness.Q",-0.156277117896134,0.257786793349803
122,"religiousness.C",0.0760218160543996,0.21892962497228
122,"religiousness^4",-0.562601339877604,0.197881236549675
122,"rating.L",1.55936967889724,0.310126750263689
122,"rating.Q",0.140088030064699,0.286386433805303
122,"rating.C",-0.227605600643651,0.234716300075078
122,"rating^4",0.318481083404644,0.225167414867886
123,"(Intercept):1",1.19395537272325,0.236161900948211
123,"(Intercept):2",2.04218105676417,0.248969069620464
123,"childrenyes",-0.59643107711752,0.248583881585379
123,"religiousness.L",0.918820858060984,0.282391370715398
123,"religiousness.Q",-0.315852540808042,0.26096973395505
123,"religiousness.C",0.147355389446442,0.21848493373766
123,"religiousness^4",-0.492592157192796,0.197900688324388
123,"rating.L",1.30629003816047,0.307892702161628
123,"rating.Q",0.286775476874976,0.289055062258463
123,"rating.C",-0.336818102921781,0.234833621394689
123,"rating^4",0.444429344846634,0.22789674936864
124,"(Intercept):1",1.17070857376261,0.231921887880157
124,"(Intercept):2",2.01473556415107,0.244744967386817
124,"childrenyes",-0.511508647375356,0.242687690031919
124,"religiousness.L",0.912938985899868,0.282679172201021
124,"religiousness.Q",-0.227098092285236,0.259357263393659
124,"religiousness.C",0.106465137244976,0.21762257747109
124,"religiousness^4",-0.578043238313636,0.195522809220921
124,"rating.L",1.07371039377385,0.293238627608117
124,"rating.Q",0.441901979209339,0.274235816875111
124,"rating.C",-0.380280815711892,0.230854614659327
124,"rating^4",0.359884119986943,0.223185709530039
125,"(Intercept):1",1.17585827051535,0.225446913635822
125,"(Intercept):2",2.02363057654296,0.238610256917397
125,"childrenyes",-0.525116381925211,0.239930324777758
125,"religiousness.L",0.852339938612426,0.279990574701552
125,"religiousness.Q",-0.144320501871608,0.256249579463409
125,"religiousness.C",0.0641982354316058,0.217516065235457
125,"religiousness^4",-0.551990786880147,0.194908626629985
125,"rating.L",1.1190186611465,0.300045990283857
125,"rating.Q",0.430081531630234,0.281886656743348
125,"rating.C",-0.379489454539431,0.232490681028379
125,"rating^4",0.394797412424936,0.223315010243697
126,"(Intercept):1",1.19790057591144,0.236776502891718
126,"(Intercept):2",2.05124095437365,0.249449064776073
126,"childrenyes",-0.594220439984576,0.243766984330606
126,"religiousness.L",0.933832422231766,0.283492206077866
126,"religiousness.Q",-0.165210819059602,0.259086960501017
126,"religiousness.C",0.0597784308601661,0.217929588643232
126,"religiousness^4",-0.547261628225027,0.194607648534115
126,"rating.L",1.16132675878095,0.323930546090916
126,"rating.Q",0.395860481377263,0.297204235901998
126,"rating.C",-0.323424025471146,0.238455426096902
126,"rating^4",0.356951328521845,0.223937127470574
127,"(Intercept):1",1.20123441024943,0.236576387792757
127,"(Intercept):2",2.08740199464021,0.25043329162055
127,"childrenyes",-0.512690137403036,0.247227195330673
127,"religiousness.L",0.878841009524546,0.285206479543904
127,"religiousness.Q",-0.153470273374127,0.261090248478971
127,"religiousness.C",0.106635513470234,0.218775777892751
127,"religiousness^4",-0.524179667878401,0.196152491026475
127,"rating.L",1.12454817765635,0.317216713026423
127,"rating.Q",0.401647293084507,0.295233981191843
127,"rating.C",-0.347738593226396,0.237776461761438
127,"rating^4",0.358651481850341,0.225347632843215
128,"(Intercept):1",1.20770022116081,0.232272860691977
128,"(Intercept):2",2.06608439236035,0.245401335459808
128,"childrenyes",-0.647714465073431,0.246096291294406
128,"religiousness.L",0.968850884564998,0.282880300518601
128,"religiousness.Q",-0.178089575173737,0.259080533348312
128,"religiousness.C",0.0610806322066718,0.218317042034096
128,"religiousness^4",-0.598525984685852,0.196043092193082
128,"rating.L",1.31412644542509,0.316297258060064
128,"rating.Q",0.300997419582165,0.294335146580571
128,"rating.C",-0.250964291106304,0.23640145695351
128,"rating^4",0.297749622740813,0.224401930777352
129,"(Intercept):1",1.10820313383697,0.224345743112465
129,"(Intercept):2",1.96782236280032,0.237507685133884
129,"childrenyes",-0.497498702301496,0.238941137550591
129,"religiousness.L",0.851149975631496,0.277922667433248
129,"religiousness.Q",-0.181625669686421,0.256224554727532
129,"religiousness.C",0.0431657831860717,0.216337169131825
129,"religiousness^4",-0.571631749280785,0.197123642773184
129,"rating.L",1.31749702516203,0.308598282315322
129,"rating.Q",0.369245514788495,0.287942245395031
129,"rating.C",-0.279702321611102,0.234013431071624
129,"rating^4",0.353514581292216,0.223257694624798
130,"(Intercept):1",1.23493872586784,0.233088584913852
130,"(Intercept):2",2.07850784188955,0.246052169546055
130,"childrenyes",-0.641144099852076,0.246343035932941
130,"religiousness.L",0.89973197097282,0.28100873977897
130,"religiousness.Q",-0.214939980397557,0.256910567046184
130,"religiousness.C",0.0580438869483494,0.217666010545722
130,"religiousness^4",-0.55662950739593,0.195727630490449
130,"rating.L",1.24840058425905,0.312659097753427
130,"rating.Q",0.193786881571343,0.292024823414666
130,"rating.C",-0.20306997019701,0.237184419990355
130,"rating^4",0.320581785188118,0.225934128355533
131,"(Intercept):1",1.21391488718663,0.23807562664631
131,"(Intercept):2",2.0782154844092,0.250957550058459
131,"childrenyes",-0.654953148178705,0.249391422124077
131,"religiousness.L",0.907763833825619,0.282375553533624
131,"religiousness.Q",-0.238900032980574,0.258875547317617
131,"religiousness.C",0.0821784064587349,0.218650299717902
131,"religiousness^4",-0.602185305175064,0.196089492562415
131,"rating.L",1.30709477677772,0.30404443710792
131,"rating.Q",0.263950887549058,0.282824660495255
131,"rating.C",-0.337039596961001,0.233072606073911
131,"rating^4",0.308791828314924,0.225729018757826
132,"(Intercept):1",1.21684464756453,0.229935267937746
132,"(Intercept):2",2.08573170112018,0.243459061827595
132,"childrenyes",-0.653361919843509,0.245302707687615
132,"religiousness.L",0.961165798399076,0.283082546700957
132,"religiousness.Q",-0.279482577823403,0.259173451375093
132,"religiousness.C",0.0795521518054882,0.218539385344795
132,"religiousness^4",-0.59444999197205,0.196999884787486
132,"rating.L",1.28501747602754,0.303691276940898
132,"rating.Q",0.274106991697313,0.286515490019519
132,"rating.C",-0.283672964894994,0.234709671187041
132,"rating^4",0.271474204842366,0.224793929581024
133,"(Intercept):1",1.19584621098047,0.238531699140069
133,"(Intercept):2",2.05959259480859,0.25115333553958
133,"childrenyes",-0.64816589811265,0.249521927774354
133,"religiousness.L",0.864224924076804,0.28336035138093
133,"religiousness.Q",-0.143301626304907,0.259800328384759
133,"religiousness.C",0.00310772037940457,0.218314293092254
133,"religiousness^4",-0.506005428288295,0.19625147117897
133,"rating.L",1.45634811428548,0.298893739436723
133,"rating.Q",0.0714449833341156,0.281462767843835
133,"rating.C",-0.233533603702677,0.231857588273428
133,"rating^4",0.283521767150614,0.227118034257986
134,"(Intercept):1",1.23711283674254,0.233597068470509
134,"(Intercept):2",2.07414694541657,0.246519617605199
134,"childrenyes",-0.615464577407891,0.246633250684018
134,"religiousness.L",0.917731086880552,0.28167682188999
134,"religiousness.Q",-0.22824717265714,0.258481158496489
134,"religiousness.C",0.0462353895489306,0.218252465630218
134,"religiousness^4",-0.560180978091001,0.197170617507122
134,"rating.L",1.14535132772861,0.317695231172381
134,"rating.Q",0.453803601577544,0.296191032308844
134,"rating.C",-0.36976354741465,0.238405513161421
134,"rating^4",0.36315686166322,0.224706569677739
135,"(Intercept):1",1.20213728966392,0.236734026275479
135,"(Intercept):2",2.06360392761356,0.24943987128398
135,"childrenyes",-0.659690354331401,0.250536150847744
135,"religiousness.L",0.984740885473955,0.284303711969442
135,"religiousness.Q",-0.201880433309902,0.259492981202715
135,"religiousness.C",0.0913523651839063,0.218176711793105
135,"religiousness^4",-0.547263169585281,0.196328031001572
135,"rating.L",1.38445280983075,0.307359209626446
135,"rating.Q",0.240820479379222,0.286723250093839
135,"rating.C",-0.273789833754273,0.234068158877032
135,"rating^4",0.345575658197486,0.225229841368987
136,"(Intercept):1",1.18165426820618,0.236234124367369
136,"(Intercept):2",2.03317951440872,0.248806016363219
136,"childrenyes",-0.55912991787259,0.245756374622345
136,"religiousness.L",0.91163126512083,0.281661399068692
136,"religiousness.Q",-0.153249404436703,0.257509864624491
136,"religiousness.C",0.053011446960021,0.218502676126592
136,"religiousness^4",-0.606480427599793,0.195223516889902
136,"rating.L",1.1571716844929,0.307033716612114
136,"rating.Q",0.467284348969007,0.284621471863472
136,"rating.C",-0.393878332726921,0.234761201124306
136,"rating^4",0.4064726981645,0.223812641645993
137,"(Intercept):1",1.28472831770793,0.234547385987127
137,"(Intercept):2",2.13742892496819,0.247913335200488
137,"childrenyes",-0.727563916905459,0.249921109693617
137,"religiousness.L",0.984602237270303,0.279192846622458
137,"religiousness.Q",-0.379907249328223,0.256596235987456
137,"religiousness.C",0.149477540339641,0.217448382837522
137,"religiousness^4",-0.5460086777425,0.198292723632918
137,"rating.L",1.23087545004138,0.305777074366456
137,"rating.Q",0.315750487614127,0.285918775269886
137,"rating.C",-0.339899263542406,0.233851248640183
137,"rating^4",0.329558455642743,0.225340413718102
138,"(Intercept):1",1.24873668302508,0.238198474929168
138,"(Intercept):2",2.13136509177776,0.251559386429507
138,"childrenyes",-0.729891331212199,0.253034315348429
138,"religiousness.L",0.907038501450107,0.285587404346964
138,"religiousness.Q",-0.258706022631009,0.263007364421703
138,"religiousness.C",0.120675129716662,0.221373742096435
138,"religiousness^4",-0.546354573752267,0.19962901424169
138,"rating.L",1.58122763798592,0.300143242331765
138,"rating.Q",0.203586874699761,0.282018483894169
138,"rating.C",-0.192591187826173,0.232117004266851
138,"rating^4",0.405700729850628,0.226978626230547
139,"(Intercept):1",1.20488266387109,0.237737570285836
139,"(Intercept):2",2.05762987622656,0.250276138015422
139,"childrenyes",-0.64959943496954,0.246927701809137
139,"religiousness.L",0.993248133277158,0.286068770347024
139,"religiousness.Q",-0.199908739163044,0.261973188889041
139,"religiousness.C",0.142526051106856,0.219455529805191
139,"religiousness^4",-0.575851623633718,0.196571260826265
139,"rating.L",1.3402042267591,0.318419009423825
139,"rating.Q",0.275337848867043,0.294839314272734
139,"rating.C",-0.28454024888708,0.237774526587898
139,"rating^4",0.310961261366186,0.223921422768073
140,"(Intercept):1",1.15132745084533,0.230624603396923
140,"(Intercept):2",2.02115583099166,0.243976691679483
140,"childrenyes",-0.526815159558152,0.241232753060952
140,"religiousness.L",0.964092367444952,0.279856700242412
140,"religiousness.Q",-0.248169585429744,0.257221774627524
140,"religiousness.C",0.0196011750120133,0.218035281632407
140,"religiousness^4",-0.553444609667169,0.197463745981804
140,"rating.L",1.20535458056879,0.314834799000996
140,"rating.Q",0.428557192490253,0.292542305184075
140,"rating.C",-0.424661486969729,0.237473566237017
140,"rating^4",0.355550231765185,0.225287808682485
141,"(Intercept):1",1.03353014371435,0.232799848300141
141,"(Intercept):2",1.87811886763656,0.244581790789056
141,"childrenyes",-0.464795577882797,0.242581122533963
141,"religiousness.L",0.922934375080197,0.280391039752754
141,"religiousness.Q",-0.260220628324648,0.25765507900312
141,"religiousness.C",0.141872923977799,0.219384181729196
141,"religiousness^4",-0.621596574542296,0.19712705692086
141,"rating.L",1.47560672808557,0.321516151121365
141,"rating.Q",0.130743171844696,0.296442657595858
141,"rating.C",-0.248943678533405,0.239040502678084
141,"rating^4",0.320506783554553,0.226353022016948
142,"(Intercept):1",1.38243327933816,0.243756919740828
142,"(Intercept):2",2.22735400628887,0.25705375448374
142,"childrenyes",-0.774921461420257,0.255334197058009
142,"religiousness.L",0.958872699433887,0.285580505641943
142,"religiousness.Q",-0.286268290632673,0.262270882863764
142,"religiousness.C",0.0545843634962269,0.217970676822558
142,"religiousness^4",-0.491456761148029,0.197768452614752
142,"rating.L",1.07747101297044,0.302769730976099
142,"rating.Q",0.358895889742763,0.285853995725096
142,"rating.C",-0.355016732458748,0.233781008726612
142,"rating^4",0.403761084412835,0.228953517067263
143,"(Intercept):1",1.20219693567349,0.234525538402423
143,"(Intercept):2",2.0513175616561,0.247186221120472
143,"childrenyes",-0.644245819137113,0.24860085682049
143,"religiousness.L",0.969035412582106,0.280328475582394
143,"religiousness.Q",-0.229965701688311,0.256825624747216
143,"religiousness.C",0.11959444322703,0.218998466674637
143,"religiousness^4",-0.597555899250884,0.196942957416134
143,"rating.L",1.36243941834213,0.299141849075558
143,"rating.Q",0.205674277382732,0.280384613386987
143,"rating.C",-0.289460575288502,0.231934513018394
143,"rating^4",0.344360588273803,0.224872752271937
144,"(Intercept):1",1.15955754134646,0.237205969649598
144,"(Intercept):2",2.03090968883359,0.250069104592043
144,"childrenyes",-0.565533713371319,0.247224450355246
144,"religiousness.L",0.845401439484321,0.284808763858882
144,"religiousness.Q",-0.136404167657931,0.260699330793056
144,"religiousness.C",0.0594065888019526,0.219286063481668
144,"religiousness^4",-0.533947817735331,0.196221375278662
144,"rating.L",1.3814876211869,0.321992613756866
144,"rating.Q",0.181005356793258,0.298442624807213
144,"rating.C",-0.297813119862074,0.238331298297764
144,"rating^4",0.366948721109611,0.226686307404232
145,"(Intercept):1",1.18912822170384,0.232154300950346
145,"(Intercept):2",2.06869121723524,0.245717560734265
145,"childrenyes",-0.602089574582201,0.246480605398056
145,"religiousness.L",0.885593289839434,0.279640055622744
145,"religiousness.Q",-0.191255930433346,0.258115489031475
145,"religiousness.C",0.128657756153467,0.218175961212169
145,"religiousness^4",-0.527741165658291,0.198801796222128
145,"rating.L",1.36175710741889,0.31383394358782
145,"rating.Q",0.334784307464174,0.293587602775936
145,"rating.C",-0.350879994249573,0.238090147150673
145,"rating^4",0.319059320351546,0.225191399720669
146,"(Intercept):1",1.0820925548482,0.238245446828803
146,"(Intercept):2",1.95526177056384,0.250333256071266
146,"childrenyes",-0.572333543261144,0.248621539535801
146,"religiousness.L",0.907735995971861,0.285170007989717
146,"religiousness.Q",-0.226033328825655,0.261899919270603
146,"religiousness.C",0.0994370819190921,0.21961251995858
146,"religiousness^4",-0.514475554838512,0.198804404970761
146,"rating.L",1.70102339403203,0.302602789426975
146,"rating.Q",-0.0310724882751088,0.280844089603411
146,"rating.C",-0.162345034329912,0.231966473165782
146,"rating^4",0.306697539603162,0.226602516087518
147,"(Intercept):1",1.18023920090476,0.239138271078996
147,"(Intercept):2",2.04117291035715,0.25157118004747
147,"childrenyes",-0.622981038135598,0.249447453259185
147,"religiousness.L",0.898795060248742,0.278478491977629
147,"religiousness.Q",-0.234449737643381,0.257256727369855
147,"religiousness.C",0.0890020233759797,0.217040419638677
147,"religiousness^4",-0.525219713060233,0.196978161738654
147,"rating.L",1.35183929167002,0.321645837439719
147,"rating.Q",0.219756132666669,0.299509692365442
147,"rating.C",-0.274876878804139,0.241168099740455
147,"rating^4",0.267818071050709,0.224467816887084
148,"(Intercept):1",1.24126540709068,0.238528166452281
148,"(Intercept):2",2.10468472504957,0.251617121634726
148,"childrenyes",-0.6600491988975,0.248608787811655
148,"religiousness.L",0.897215888424291,0.279266752966162
148,"religiousness.Q",-0.209320341890503,0.255946459520845
148,"religiousness.C",0.0833882855898951,0.219188440439142
148,"religiousness^4",-0.615666453138454,0.196159125232831
148,"rating.L",1.24242996631991,0.323532773037528
148,"rating.Q",0.285549978984267,0.299695641869546
148,"rating.C",-0.316569774652541,0.238967239367471
148,"rating^4",0.382454678845875,0.225865247691578
149,"(Intercept):1",1.17515649305148,0.230035181619014
149,"(Intercept):2",2.03424635275801,0.243225630105545
149,"childrenyes",-0.560975027868399,0.23912444713901
149,"religiousness.L",0.900942426069077,0.286344403740939
149,"religiousness.Q",-0.0709331536750924,0.262356173645793
149,"religiousness.C",0.0607637585264652,0.218415969010437
149,"religiousness^4",-0.570279796461544,0.195305633230164
149,"rating.L",1.23422559625904,0.323303724729243
149,"rating.Q",0.316952065652375,0.298628067331313
149,"rating.C",-0.329854472406912,0.239146814007205
149,"rating^4",0.345096665021806,0.223971774066009
150,"(Intercept):1",1.24646205820177,0.238437692678084
150,"(Intercept):2",2.12024038778079,0.251770579011384
150,"childrenyes",-0.668666739011262,0.247277406594827
150,"religiousness.L",1.12417287316075,0.291298401922466
150,"religiousness.Q",-0.149679124958336,0.265065153334232
150,"religiousness.C",0.108188093993412,0.220922793600286
150,"religiousness^4",-0.5711322200109,0.196452919802459
150,"rating.L",1.28477087065542,0.3258265451968
150,"rating.Q",0.359374287028903,0.300178523204563
150,"rating.C",-0.281344278568882,0.240923236456753
150,"rating^4",0.31756512851832,0.225479085101504
151,"(Intercept):1",1.24799258210577,0.237209745026989
151,"(Intercept):2",2.10241079604748,0.250253933310278
151,"childrenyes",-0.630377911689233,0.246326836915961
151,"religiousness.L",0.967249487228679,0.284942857789611
151,"religiousness.Q",-0.152727068697941,0.26045234783075
151,"religiousness.C",0.101630352848091,0.219920729597603
151,"religiousness^4",-0.578089693878374,0.196261183247188
151,"rating.L",1.2232181672271,0.324850610861915
151,"rating.Q",0.388538243147187,0.300320963574849
151,"rating.C",-0.32068987000825,0.240072559762405
151,"rating^4",0.350112781703441,0.223947856176183
152,"(Intercept):1",1.10905807140177,0.234856783118668
152,"(Intercept):2",1.96774030946402,0.247067217928979
152,"childrenyes",-0.552325897989184,0.24517300707335
152,"religiousness.L",0.965663134647396,0.279080107049206
152,"religiousness.Q",-0.229456874201999,0.256585829422632
152,"religiousness.C",0.0717263005077544,0.217237856769201
152,"religiousness^4",-0.556354623445175,0.197023048729608
152,"rating.L",1.39450250450964,0.320007989540288
152,"rating.Q",0.214014041645335,0.297296704378834
152,"rating.C",-0.277125463948936,0.238089327127799
152,"rating^4",0.333731181623591,0.225382296541776
153,"(Intercept):1",1.09891525479238,0.234400572924707
153,"(Intercept):2",1.9630222626213,0.246540952859957
153,"childrenyes",-0.602583061473417,0.246258179114876
153,"religiousness.L",0.996719128006951,0.290059331998789
153,"religiousness.Q",-0.163228207649893,0.264016464319784
153,"religiousness.C",0.133066828657137,0.220726026125576
153,"religiousness^4",-0.569627334510509,0.196341627050085
153,"rating.L",1.66123205422057,0.30166375083297
153,"rating.Q",-0.0761083253030099,0.281853941951891
153,"rating.C",-0.161045347669108,0.232909650088221
153,"rating^4",0.265636836060853,0.22795052755487
154,"(Intercept):1",1.30437111970676,0.238724311429422
154,"(Intercept):2",2.14423252022694,0.252028346540349
154,"childrenyes",-0.607991733838156,0.249090547226555
154,"religiousness.L",0.916345347726417,0.287558404930923
154,"religiousness.Q",-0.0836279954708178,0.262232990264933
154,"religiousness.C",0.0606511709452476,0.220450562557114
154,"religiousness^4",-0.607982233155516,0.196043040802001
154,"rating.L",0.996947041113167,0.318479785247995
154,"rating.Q",0.544139031461468,0.296218977686926
154,"rating.C",-0.340664706909014,0.239119507422682
154,"rating^4",0.308781123025683,0.225758033111272
155,"(Intercept):1",1.24996237826496,0.231014566834879
155,"(Intercept):2",2.09931898936879,0.244553737627721
155,"childrenyes",-0.590395920341816,0.243328565789929
155,"religiousness.L",0.877448517225173,0.284963066520561
155,"religiousness.Q",-0.170309371616181,0.260441431424388
155,"religiousness.C",0.123869936473508,0.219271477061506
155,"religiousness^4",-0.594870126452854,0.195404086196307
155,"rating.L",1.04546232287406,0.315310418841995
155,"rating.Q",0.436147490347145,0.294493985144877
155,"rating.C",-0.388302747899504,0.237090758371055
155,"rating^4",0.39249866500802,0.225820149264238
156,"(Intercept):1",1.37923026623169,0.244049393689412
156,"(Intercept):2",2.23467055754841,0.257761358568977
156,"childrenyes",-0.684391522214075,0.250037065764802
156,"religiousness.L",0.854210160912264,0.286759368996935
156,"religiousness.Q",-0.122960852780596,0.262480598962081
156,"religiousness.C",0.00660848111219948,0.219450362145181
156,"religiousness^4",-0.540782971371403,0.1961187710042
156,"rating.L",0.901718997978392,0.320664667123794
156,"rating.Q",0.510193143439751,0.296116657735012
156,"rating.C",-0.427762313495025,0.238685694723843
156,"rating^4",0.461731802916184,0.227859840074105
157,"(Intercept):1",1.06338460386035,0.231862433605323
157,"(Intercept):2",1.89673900013601,0.24365765263579
157,"childrenyes",-0.483815120969342,0.241707662738585
157,"religiousness.L",0.950855215115497,0.282925613569413
157,"religiousness.Q",-0.246958449685777,0.25894699974696
157,"religiousness.C",0.121119148655196,0.218385182078822
157,"religiousness^4",-0.619030592247351,0.195326574221453
157,"rating.L",1.35253725926868,0.312022160114269
157,"rating.Q",0.18885299895969,0.288978602020734
157,"rating.C",-0.208473816998347,0.237394603857447
157,"rating^4",0.286680480765457,0.224580844186822
158,"(Intercept):1",1.2115720821018,0.23155927256147
158,"(Intercept):2",2.09310442074536,0.245593038772568
158,"childrenyes",-0.558382569945005,0.241804283199384
158,"religiousness.L",1.09985430541529,0.292361184851606
158,"religiousness.Q",-0.107408484403705,0.265508055184347
158,"religiousness.C",0.159790871304002,0.221890245792143
158,"religiousness^4",-0.576469190675079,0.196578407192706
158,"rating.L",1.24923952589708,0.313524575617626
158,"rating.Q",0.266350635995016,0.292181394232133
158,"rating.C",-0.262576569163004,0.236013673557112
158,"rating^4",0.435696852520074,0.228877538784296
159,"(Intercept):1",1.21471109964315,0.2304356607465
159,"(Intercept):2",2.07077589663421,0.243821643424845
159,"childrenyes",-0.599106980125441,0.241913200773302
159,"religiousness.L",0.902726139486227,0.284177480138457
159,"religiousness.Q",-0.166896389878476,0.258948509939739
159,"religiousness.C",0.0550410199992852,0.217292029932518
159,"religiousness^4",-0.518432392391379,0.195120682980051
159,"rating.L",1.1642715941815,0.317389623043036
159,"rating.Q",0.383164620172088,0.294840774557748
159,"rating.C",-0.361047853186209,0.237589730107043
159,"rating^4",0.341569511140436,0.223758424705278
160,"(Intercept):1",1.23630585239796,0.234632921275685
160,"(Intercept):2",2.07631258389367,0.247556118783446
160,"childrenyes",-0.591449516945278,0.246692782878706
160,"religiousness.L",1.07280135934425,0.29187760634453
160,"religiousness.Q",-0.11469073932534,0.266246422389235
160,"religiousness.C",0.0875515805633278,0.221675263505529
160,"religiousness^4",-0.568638744864462,0.196123993178362
160,"rating.L",1.19137615336908,0.305087408880419
160,"rating.Q",0.432527888089225,0.287472893633527
160,"rating.C",-0.332713596323655,0.233594099728433
160,"rating^4",0.365718352610951,0.22620236767973
161,"(Intercept):1",1.25729480785201,0.238906313462982
161,"(Intercept):2",2.09849817625231,0.251865178771983
161,"childrenyes",-0.609025823647725,0.248580798912248
161,"religiousness.L",0.891253275680883,0.27998083740927
161,"religiousness.Q",-0.202701350365844,0.257322228716123
161,"religiousness.C",0.0743789684086725,0.219397405925711
161,"religiousness^4",-0.599782166587489,0.197352974611682
161,"rating.L",1.12437052609812,0.316941791465007
161,"rating.Q",0.490869074365114,0.292637772716413
161,"rating.C",-0.337576633825839,0.237410357714039
161,"rating^4",0.374721128353705,0.224533438069781
162,"(Intercept):1",1.08935814129657,0.231661916575701
162,"(Intercept):2",1.95301421635313,0.244056858329284
162,"childrenyes",-0.557223560738717,0.242285318703358
162,"religiousness.L",0.961296826936379,0.287828896604895
162,"religiousness.Q",-0.245232137828309,0.26271766954178
162,"religiousness.C",0.0879925501322932,0.219104969714106
162,"religiousness^4",-0.580009319026236,0.195518725704336
162,"rating.L",1.4474941273659,0.315470078255878
162,"rating.Q",0.232341368623216,0.292567321190747
162,"rating.C",-0.239441619101865,0.236535342891937
162,"rating^4",0.319315547851894,0.223309502709186
163,"(Intercept):1",1.27596537485119,0.235815228038413
163,"(Intercept):2",2.15418940046623,0.249735463660709
163,"childrenyes",-0.687639908925895,0.248366421235026
163,"religiousness.L",0.991413591818024,0.282214810633571
163,"religiousness.Q",-0.279456541299679,0.259903699405942
163,"religiousness.C",0.0402105788964111,0.218372682094965
163,"religiousness^4",-0.499153991673619,0.197979993890538
163,"rating.L",1.20977594088408,0.318846778312144
163,"rating.Q",0.430807084509389,0.297137977772469
163,"rating.C",-0.374598968950923,0.23887783055964
163,"rating^4",0.312931421640627,0.224485059424501
164,"(Intercept):1",1.19761014728594,0.234610758146346
164,"(Intercept):2",2.05777649742709,0.247665962551561
164,"childrenyes",-0.551693663210963,0.245849722325606
164,"religiousness.L",0.873552665521891,0.286345764246553
164,"religiousness.Q",-0.073771278984257,0.261590412597051
164,"religiousness.C",-0.00212191665437075,0.219034156614088
164,"religiousness^4",-0.55243693020821,0.195130230463985
164,"rating.L",1.24187421624762,0.300244690184485
164,"rating.Q",0.323572457563706,0.280364638104081
164,"rating.C",-0.196686057103235,0.232464240152803
164,"rating^4",0.311002603132024,0.223965019251223
165,"(Intercept):1",1.16685607732375,0.233415449422081
165,"(Intercept):2",2.02553065573027,0.246137732706692
165,"childrenyes",-0.576556690832339,0.244285294360222
165,"religiousness.L",1.01531584768105,0.283429008111753
165,"religiousness.Q",-0.153000786747357,0.25951132991488
165,"religiousness.C",0.125085047445788,0.218238304237395
165,"religiousness^4",-0.558668358493967,0.195481604648609
165,"rating.L",1.28559295819488,0.313894446577146
165,"rating.Q",0.29298808939996,0.29357947567255
165,"rating.C",-0.299063808676763,0.236339749191356
165,"rating^4",0.325357347490336,0.22636171929451
166,"(Intercept):1",1.17566709930787,0.230929038056008
166,"(Intercept):2",2.03638683843623,0.243991707173166
166,"childrenyes",-0.572059724011688,0.241836398717437
166,"religiousness.L",1.08277432962166,0.292283274797935
166,"religiousness.Q",-0.0905470656179902,0.265156604963532
166,"religiousness.C",0.145471903977086,0.220365064332136
166,"religiousness^4",-0.555144567889269,0.194904061308802
166,"rating.L",1.27179418693837,0.299757090623413
166,"rating.Q",0.284875950324096,0.27939233655426
166,"rating.C",-0.283385711775489,0.233938524660641
166,"rating^4",0.285699502159987,0.22530728558504
167,"(Intercept):1",1.18733886567797,0.237899464421311
167,"(Intercept):2",2.03178610131759,0.250457837607274
167,"childrenyes",-0.566205349785957,0.248425301138772
167,"religiousness.L",1.02828270654057,0.287228107296188
167,"religiousness.Q",-0.174966195151017,0.262034858229762
167,"religiousness.C",0.0731942549004296,0.220939101617085
167,"religiousness^4",-0.595915981579973,0.197202670990948
167,"rating.L",1.25565211316995,0.315019555722385
167,"rating.Q",0.442402423886227,0.29242203759805
167,"rating.C",-0.370749640874454,0.238112347665259
167,"rating^4",0.377878316389061,0.225054363529404
168,"(Intercept):1",1.15151942743211,0.233229642200142
168,"(Intercept):2",2.00990936047452,0.246220479190913
168,"childrenyes",-0.519095363591718,0.245522139715555
168,"religiousness.L",0.786956262683651,0.286502718660574
168,"religiousness.Q",-0.136685843971569,0.262847767411597
168,"religiousness.C",0.0422498199439709,0.219483504746044
168,"religiousness^4",-0.552506031995664,0.196786620248724
168,"rating.L",1.36003275107202,0.303245752742878
168,"rating.Q",0.301695042005402,0.282685127995116
168,"rating.C",-0.248914200132095,0.232235401723484
168,"rating^4",0.34230078720806,0.224415259138112
169,"(Intercept):1",1.10314817387158,0.228186443075613
169,"(Intercept):2",1.95738760763132,0.240742231962803
169,"childrenyes",-0.540631514560309,0.243052184892
169,"religiousness.L",0.886144623468952,0.285746384311456
